file_index,tile_id,unique_number,Memo,Scale,Significant,Marginal,Subtraction,Error
6129,T00643,18500,nan,zscale,0,0,0,0
6130,T00643,18502,nan,zscale,0,0,0,0
6131,T00643,18514,nan,zscale,0,0,0,0
6132,T00643,18517,nan,zscale,0,0,0,0
6133,T00643,18526,nan,zscale,0,0,0,0
6134,T00643,18529,nan,zscale,0,0,0,0
6135,T00643,18535,nan,zscale,0,0,0,0
6136,T00643,18536,nan,zscale,0,0,0,0
6137,T00643,18541,nan,zscale,0,0,0,0
6138,T00643,18544,nan,zscale,0,0,0,0
6139,T00643,18547,nan,zscale,0,0,0,0
6140,T00643,18556,nan,zscale,0,0,0,0
6141,T00643,18558,nan,zscale,0,0,0,0
6142,T00643,18559,nan,zscale,0,0,0,0
6143,T00643,18560,nan,zscale,0,0,0,0
6144,T00643,18561,nan,zscale,0,0,0,0
6145,T00643,18568,nan,zscale,0,0,0,0
6146,T00643,18569,nan,zscale,0,0,0,0
6147,T00643,18571,nan,zscale,0,0,0,0
6148,T00643,18575,nan,zscale,0,0,0,0
6149,T00643,18584,nan,zscale,0,0,0,0
6150,T00643,18586,nan,zscale,0,0,0,0
6151,T00643,18589,nan,zscale,0,0,0,0
6152,T00643,18590,nan,zscale,0,0,0,0
6153,T00643,18591,nan,zscale,0,0,0,0
6154,T00643,18596,nan,zscale,0,0,0,0
6155,T00643,18597,nan,zscale,0,0,0,0
6156,T00643,18599,nan,zscale,0,0,0,0
6157,T00643,18600,nan,zscale,0,0,0,0
6158,T00643,18602,nan,zscale,0,0,0,0
6159,T00643,18603,nan,zscale,0,0,0,0
6160,T00643,18604,nan,zscale,0,0,0,0
6161,T00643,18607,nan,zscale,0,0,0,0
6162,T00643,18609,nan,zscale,0,0,0,0
6163,T00643,18618,nan,zscale,0,0,0,0
6164,T00643,18623,nan,zscale,0,0,0,0
6165,T00643,18624,nan,zscale,0,0,0,0
6166,T00643,18633,nan,zscale,0,0,0,0
6167,T00643,18636,nan,zscale,0,0,0,0
6168,T00643,18637,nan,zscale,0,0,0,0
6169,T00643,18641,nan,zscale,0,0,0,0
6170,T00643,18648,nan,zscale,0,0,0,0
6171,T00643,18652,nan,zscale,0,0,0,0
6172,T00643,18654,nan,zscale,0,0,0,0
6173,T00643,18656,nan,zscale,0,0,0,0
6174,T00643,18660,nan,zscale,0,0,0,0
6175,T00643,18669,nan,zscale,0,0,0,0
6176,T00643,18674,nan,zscale,0,0,0,0
6177,T00643,18675,nan,zscale,0,0,0,0
6178,T00643,18676,nan,zscale,0,0,0,0
6179,T00643,18681,nan,zscale,0,0,0,0
6180,T00643,18685,nan,zscale,0,0,0,0
6181,T00643,18687,nan,zscale,0,0,0,0
6182,T00643,18690,nan,zscale,0,0,0,0
6183,T00643,18692,nan,zscale,0,0,0,0
6184,T00643,18696,nan,zscale,0,0,0,0
6185,T00643,18705,nan,zscale,0,0,0,0
6186,T00643,18706,nan,zscale,0,0,0,0
6187,T00643,18707,nan,zscale,0,0,0,0
6188,T00643,18708,nan,zscale,0,0,0,0
6189,T00643,18709,nan,zscale,0,0,0,0
6190,T00643,18710,nan,zscale,0,0,0,0
6191,T00643,18712,nan,zscale,0,0,0,0
6192,T00643,18713,nan,zscale,0,0,0,0
6193,T00643,18715,nan,zscale,0,0,0,0
6194,T00643,18717,nan,zscale,0,0,0,0
6195,T00643,18718,nan,zscale,0,0,0,0
6196,T00643,18722,nan,zscale,0,0,0,0
6197,T00643,18725,nan,zscale,0,0,0,0
6198,T00643,18727,nan,zscale,0,0,0,0
6199,T00643,18728,nan,zscale,0,0,0,0
6200,T00643,18729,nan,zscale,0,0,0,0
6201,T00643,18730,nan,zscale,0,0,0,0
6202,T00643,18733,nan,zscale,0,0,0,0
6203,T00643,18737,nan,zscale,0,0,0,0
6204,T00643,18742,nan,zscale,0,0,0,0
6205,T00643,18746,nan,zscale,0,0,0,0
6206,T00643,18747,nan,zscale,0,0,0,0
6207,T00643,18750,nan,zscale,0,0,0,0
6208,T00643,18753,nan,zscale,0,0,0,0
6209,T00643,18756,nan,zscale,0,0,0,0
6210,T00643,18759,nan,zscale,0,0,0,0
6211,T00643,18761,nan,zscale,0,0,0,0
6212,T00643,18764,nan,zscale,0,0,0,0
6213,T00643,18766,nan,zscale,0,0,0,0
6214,T00643,18767,nan,zscale,0,0,0,0
6215,T00643,18768,nan,zscale,0,0,0,0
6216,T00643,18769,nan,zscale,0,0,0,0
6217,T00643,18772,nan,zscale,0,0,0,0
6218,T00643,18789,nan,zscale,0,0,0,0
6219,T00643,18794,nan,zscale,0,0,0,0
6220,T00643,18805,nan,zscale,0,0,0,0
6221,T00643,18806,nan,zscale,0,0,0,0
6222,T00643,18810,nan,zscale,0,0,0,0
6223,T00643,18815,nan,zscale,0,0,0,0
6224,T00643,18826,nan,zscale,0,0,0,0
6225,T00643,18832,nan,zscale,0,0,0,0
6226,T00643,18833,nan,zscale,0,0,0,0
6227,T00643,18836,nan,zscale,0,0,0,0
6228,T00643,18939,nan,zscale,0,0,0,0
6229,T00643,18952,nan,zscale,0,0,0,0
6230,T00643,18968,nan,zscale,0,0,0,0
6231,T00643,18970,nan,zscale,0,0,0,0
6232,T00643,18971,nan,zscale,0,0,0,0
6233,T00643,18977,nan,zscale,0,0,0,0
6234,T00643,18981,nan,zscale,0,0,0,0
6235,T00643,18982,nan,zscale,0,0,0,0
6236,T00643,18985,nan,zscale,0,0,0,0
6237,T00643,18986,nan,zscale,0,0,0,0
6238,T00643,18987,nan,zscale,0,0,0,0
6239,T00643,18988,nan,zscale,0,0,0,0
6240,T00643,18991,nan,zscale,0,0,0,0
6241,T00643,19003,nan,zscale,0,0,0,0
6242,T00643,19012,nan,zscale,0,0,0,0
6243,T00643,19013,nan,zscale,0,0,0,0
6244,T00643,19014,nan,zscale,0,0,0,0
6245,T00643,19030,nan,zscale,0,0,0,0
6246,T00643,19032,nan,zscale,0,0,0,0
6247,T00643,19089,nan,zscale,0,0,0,0
6248,T00643,19107,nan,zscale,0,0,0,0
6249,T00643,19117,nan,zscale,0,0,0,0
6250,T00643,19146,nan,zscale,0,0,0,0
6251,T00643,19147,nan,zscale,0,0,0,0
6252,T00643,19157,nan,zscale,0,0,0,0
6253,T00643,19167,nan,zscale,0,0,0,0
6254,T00643,19172,nan,zscale,0,0,0,0
6255,T00643,19173,nan,zscale,0,0,0,0
6256,T00643,19174,nan,zscale,0,0,0,0
6257,T00643,19178,nan,zscale,0,0,0,0
6258,T00643,19180,nan,zscale,0,0,0,0
6259,T00643,19181,nan,zscale,0,0,0,0
6260,T00643,19182,nan,zscale,0,0,0,0
6261,T00643,19183,nan,zscale,0,0,0,0
6262,T00643,19188,nan,zscale,0,0,0,0
6263,T00643,19190,nan,zscale,0,0,0,0
6264,T00643,19195,nan,zscale,0,0,0,0
6265,T00643,19196,nan,zscale,0,0,0,0
6266,T00643,19197,nan,zscale,0,0,0,0
6267,T00643,19205,nan,zscale,0,0,0,0
6268,T00643,19207,nan,zscale,0,0,0,0
6269,T00643,19209,nan,zscale,0,0,0,0
6270,T00643,19211,nan,zscale,0,0,0,0
6271,T00643,19212,nan,zscale,0,0,0,0
6272,T00643,19213,nan,zscale,0,0,0,0
6273,T00643,19215,nan,zscale,0,0,0,0
6274,T00643,19216,nan,zscale,0,0,0,0
6275,T00643,19219,nan,zscale,0,0,0,0
6276,T00643,19224,nan,zscale,0,0,0,0
6277,T00643,19248,nan,zscale,0,0,0,0
6278,T00643,19249,nan,zscale,0,0,0,0
6279,T00643,19256,nan,zscale,0,0,0,0
6280,T00643,19257,nan,zscale,0,0,0,0
6281,T00643,19263,nan,zscale,0,0,0,0
6282,T00643,19275,nan,zscale,0,0,0,0
6283,T00643,19276,nan,zscale,0,0,0,0
6284,T00643,19280,nan,zscale,0,0,0,0
6285,T00643,19282,nan,zscale,0,0,0,0
6286,T00643,19284,nan,zscale,0,0,0,0
6287,T00643,19292,nan,zscale,0,0,0,0
6288,T00643,19294,nan,zscale,0,0,0,0
6289,T00643,19295,nan,zscale,0,0,0,0
6290,T00643,19307,nan,zscale,0,0,0,0
6291,T00643,19308,nan,zscale,0,0,0,0
6292,T00643,19309,nan,zscale,0,0,0,0
6293,T00643,19316,nan,zscale,0,0,0,0
6294,T00643,19320,nan,zscale,0,0,0,0
6295,T00643,19323,nan,zscale,0,0,0,0
6296,T00643,19324,nan,zscale,0,0,0,0
6297,T00643,19326,nan,zscale,0,0,0,0
6298,T00643,19330,nan,zscale,0,0,0,0
6299,T00643,19344,nan,zscale,0,0,0,0
6300,T00643,19345,nan,zscale,0,0,0,0
6301,T00643,19346,nan,zscale,0,0,0,0
6302,T00643,19348,nan,zscale,0,0,0,0
6303,T00643,19349,nan,zscale,0,0,0,0
6304,T00643,19354,nan,zscale,0,0,0,0
6305,T00643,19356,nan,zscale,0,0,0,0
6306,T00643,19361,nan,zscale,0,0,0,0
6307,T00643,19362,nan,zscale,0,0,0,0
6308,T00643,19368,nan,zscale,0,0,0,0
6309,T00643,19370,nan,zscale,0,0,0,0
6310,T00643,19371,nan,zscale,0,0,0,0
6311,T00643,19372,nan,zscale,0,0,0,0
6312,T00643,19374,nan,zscale,0,0,0,0
6313,T00643,19376,nan,zscale,0,0,0,0
6314,T00643,19385,nan,zscale,0,0,0,0
6315,T00643,19391,nan,zscale,0,0,0,0
6316,T00643,19396,nan,zscale,0,0,0,0
6317,T00643,19400,nan,zscale,0,0,0,0
6318,T00643,19404,nan,zscale,0,0,0,0
6319,T00643,19406,nan,zscale,0,0,0,0
6320,T00643,19408,nan,zscale,0,0,0,0
6321,T00643,19409,nan,zscale,0,0,0,0
6322,T00643,19414,nan,zscale,0,0,0,0
6323,T00643,19419,nan,zscale,0,0,0,0
6324,T00643,19421,nan,zscale,0,0,0,0
6325,T00643,19436,nan,zscale,0,0,0,0
6326,T00643,19437,nan,zscale,0,0,0,0
6327,T00643,19443,nan,zscale,0,0,0,0
6328,T00643,19447,nan,zscale,0,0,0,0
6329,T00643,19448,nan,zscale,0,0,0,0
6330,T00643,19450,nan,zscale,0,0,0,0
6331,T00643,19456,nan,zscale,0,0,0,0
6332,T00643,19457,nan,zscale,0,0,0,0
6333,T00643,19458,nan,zscale,0,0,0,0
6334,T00643,19459,nan,zscale,0,0,0,0
6335,T00643,19460,nan,zscale,0,0,0,0
6336,T00643,19464,nan,zscale,0,0,0,0
6337,T00643,19467,nan,zscale,0,0,0,0
6338,T00643,19469,nan,zscale,0,0,0,0
6339,T00643,19479,nan,zscale,0,0,0,0
6340,T00643,19483,nan,zscale,0,0,0,0
6341,T00643,19487,nan,zscale,0,0,0,0
6342,T00643,19488,nan,zscale,0,0,0,0
6343,T00643,19495,nan,zscale,0,0,0,0
6344,T00643,19498,nan,zscale,0,0,0,0
6345,T00643,19502,nan,zscale,0,0,0,0
6346,T00643,19503,nan,zscale,0,0,0,0
6347,T00643,19505,nan,zscale,0,0,0,0
6348,T00643,19506,nan,zscale,0,0,0,0
6349,T00643,19517,nan,zscale,0,0,0,0
6350,T00643,19519,nan,zscale,0,0,0,0
6351,T00643,19524,nan,zscale,0,0,0,0
6352,T00643,19531,nan,zscale,0,0,0,0
6353,T00643,19532,nan,zscale,0,0,0,0
6354,T00643,19541,nan,zscale,0,0,0,0
6355,T00643,19542,nan,zscale,0,0,0,0
6356,T00643,19544,nan,zscale,0,0,0,0
6357,T00643,19669,nan,zscale,0,0,0,0
6358,T00643,19677,nan,zscale,0,0,0,0
6359,T00643,19686,nan,zscale,0,0,0,0
6360,T00643,19688,nan,zscale,0,0,0,0
6361,T00643,19690,nan,zscale,0,0,0,0
6362,T00643,19693,nan,zscale,0,0,0,0
6363,T00643,19696,nan,zscale,0,0,0,0
6364,T00643,19698,nan,zscale,0,0,0,0
6365,T00643,19699,nan,zscale,0,0,0,0
6366,T00643,19702,nan,zscale,0,0,0,0
6367,T00643,19709,nan,zscale,0,0,0,0
6368,T00643,19714,nan,zscale,0,0,0,0
6369,T00643,19715,nan,zscale,0,0,0,0
6370,T00643,19717,nan,zscale,0,0,0,0
6371,T00643,19721,nan,zscale,0,0,0,0
6372,T00643,19728,nan,zscale,0,0,0,0
6373,T00643,19730,nan,zscale,0,0,0,0
6374,T00643,19734,nan,zscale,0,0,0,0
6375,T00643,19735,nan,zscale,0,0,0,0
6376,T00643,19738,nan,zscale,0,0,0,0
6377,T00643,19741,nan,zscale,0,0,0,0
6378,T00643,19742,nan,zscale,0,0,0,0
6379,T00643,19755,nan,zscale,0,0,0,0
6380,T00643,19761,nan,zscale,0,0,0,0
6381,T00643,19762,nan,zscale,0,0,0,0
6382,T00643,19766,nan,zscale,0,0,0,0
6383,T00643,19767,nan,zscale,0,0,0,0
6384,T00643,19769,nan,zscale,0,0,0,0
6385,T00643,19779,nan,zscale,0,0,0,0
6386,T00643,19780,nan,zscale,0,0,0,0
6387,T00643,19781,nan,zscale,0,0,0,0
6388,T00643,19782,nan,zscale,0,0,0,0
6389,T00643,19788,nan,zscale,0,0,0,0
6390,T00643,19790,nan,zscale,0,0,0,0
6391,T00643,19793,nan,zscale,0,0,0,0
6392,T00643,19794,nan,zscale,0,0,0,0
6393,T00643,19795,nan,zscale,0,0,0,0
6394,T00643,19797,nan,zscale,0,0,0,0
6395,T00643,19799,nan,zscale,0,0,0,0
6396,T00643,19801,nan,zscale,0,0,0,0
6397,T00643,19808,nan,zscale,0,0,0,0
6398,T00643,19814,nan,zscale,0,0,0,0
6399,T00643,19816,nan,zscale,0,0,0,0
6400,T00643,19817,nan,zscale,0,0,0,0
6401,T00643,19818,nan,zscale,0,0,0,0
6402,T00643,19822,nan,zscale,0,0,0,0
6403,T00643,19823,nan,zscale,0,0,0,0
6404,T00643,19825,nan,zscale,0,0,0,0
6405,T00643,19828,nan,zscale,0,0,0,0
6406,T00643,19829,nan,zscale,0,0,0,0
6407,T00643,19830,nan,zscale,0,0,0,0
6408,T00643,19842,nan,zscale,0,0,0,0
6409,T00643,19845,nan,zscale,0,0,0,0
6410,T00643,19849,nan,zscale,0,0,0,0
6411,T00643,19860,nan,zscale,0,0,0,0
6412,T00643,19861,nan,zscale,0,0,0,0
6413,T00643,19862,nan,zscale,0,0,0,0
6414,T00643,19864,nan,zscale,0,0,0,0
6415,T00643,19867,nan,zscale,0,0,0,0
6416,T00643,19868,nan,zscale,0,0,0,0
6417,T00643,19874,nan,zscale,0,0,0,0
6418,T00643,19876,nan,zscale,0,0,0,0
6419,T00643,19878,nan,zscale,0,0,0,0
6420,T00643,19879,nan,zscale,0,0,0,0
6421,T00643,19886,nan,zscale,0,0,0,0
6422,T00643,19887,nan,zscale,0,0,0,0
6423,T00643,19889,nan,zscale,0,0,0,0
6424,T00643,19890,nan,zscale,0,0,0,0
6425,T00643,19891,nan,zscale,0,0,0,0
6426,T00643,19898,nan,zscale,0,0,0,0
6427,T00643,19902,nan,zscale,0,0,0,0
6428,T00643,19904,nan,zscale,0,0,0,0
6429,T00643,19905,nan,zscale,0,0,0,0
6430,T00643,19906,nan,zscale,0,0,0,0
6431,T00643,19908,nan,zscale,0,0,0,0
6432,T00643,19913,nan,zscale,0,0,0,0
6433,T00643,19917,nan,zscale,0,0,0,0
6434,T00643,19920,nan,zscale,0,0,0,0
6435,T00643,19921,nan,zscale,0,0,0,0
6436,T00643,19922,nan,zscale,0,0,0,0
6437,T00643,19923,nan,zscale,0,0,0,0
6438,T00643,19924,nan,zscale,0,0,0,0
6439,T00643,19927,nan,zscale,0,0,0,0
6440,T00643,19935,nan,zscale,0,0,0,0
6441,T00643,19937,nan,zscale,0,0,0,0
6442,T00643,19948,nan,zscale,0,0,0,0
6443,T00643,19955,nan,zscale,0,0,0,0
6444,T00643,19958,nan,zscale,0,0,0,0
6445,T00643,19959,nan,zscale,0,0,0,0
6446,T00643,19963,nan,zscale,0,0,0,0
6447,T00643,19971,nan,zscale,0,0,0,0
6448,T00643,19972,nan,zscale,0,0,0,0
6449,T00643,19974,nan,zscale,0,0,0,0
6450,T00643,19976,nan,zscale,0,0,0,0
6451,T00643,19977,nan,zscale,0,0,0,0
6452,T00643,19979,nan,zscale,0,0,0,0
6453,T00643,19982,nan,zscale,0,0,0,0
6454,T00643,19983,nan,zscale,0,0,0,0
6455,T00643,19985,nan,zscale,0,0,0,0
6456,T00643,19989,nan,zscale,0,0,0,0
6457,T00643,19994,nan,zscale,0,0,0,0
6458,T00643,19996,nan,zscale,0,0,0,0
6459,T00643,20001,nan,zscale,0,0,0,0
6460,T00643,20009,nan,zscale,0,0,0,0
6461,T00643,20010,nan,zscale,0,0,0,0
6462,T00643,20023,nan,zscale,0,0,0,0
6463,T00643,20026,nan,zscale,0,0,0,0
6464,T00643,20030,nan,zscale,0,0,0,0
6465,T00643,20032,nan,zscale,0,0,0,0
6466,T00643,20035,nan,zscale,0,0,0,0
6467,T00643,20037,nan,zscale,0,0,0,0
6468,T00643,20038,nan,zscale,0,0,0,0
6469,T00643,20040,nan,zscale,0,0,0,0
6470,T00643,20048,nan,zscale,0,0,0,0
6471,T00643,20053,nan,zscale,0,0,0,0
6472,T00643,20054,nan,zscale,0,0,0,0
6473,T00643,20055,nan,zscale,0,0,0,0
6474,T00643,20057,nan,zscale,0,0,0,0
6475,T00643,20061,nan,zscale,0,0,0,0
6476,T00643,20062,nan,zscale,0,0,0,0
6477,T00643,20063,nan,zscale,0,0,0,0
6478,T00643,20064,nan,zscale,0,0,0,0
6479,T00643,20068,nan,zscale,0,0,0,0
6480,T00643,20069,nan,zscale,0,0,0,0
6481,T00643,20070,nan,zscale,0,0,0,0
6482,T00643,20073,nan,zscale,0,0,0,0
6483,T00643,20075,nan,zscale,0,0,0,0
6484,T00643,20082,nan,zscale,0,0,0,0
6485,T00643,20086,nan,zscale,0,0,0,0
6486,T00643,20087,nan,zscale,0,0,0,0
6487,T00643,20089,nan,zscale,0,0,0,0
6488,T00643,20090,nan,zscale,0,0,0,0
6489,T00643,20091,nan,zscale,0,0,0,0
6490,T00643,20095,nan,zscale,0,0,0,0
6491,T00643,20098,nan,zscale,0,0,0,0
6492,T00643,20101,nan,zscale,0,0,0,0
6493,T00643,20107,nan,zscale,0,0,0,0
6494,T00643,20108,nan,zscale,0,0,0,0
6495,T00643,20110,nan,zscale,0,0,0,0
6496,T00643,20113,nan,zscale,0,0,0,0
6497,T00643,20115,nan,zscale,0,0,0,0
6498,T00643,20117,nan,zscale,0,0,0,0
6499,T00643,20118,nan,zscale,0,0,0,0
6500,T00643,20124,nan,zscale,0,0,0,0
6501,T00643,20127,nan,zscale,0,0,0,0
6502,T00643,20133,nan,zscale,0,0,0,0
6503,T00643,20134,nan,zscale,0,0,0,0
6504,T00643,20135,nan,zscale,0,0,0,0
6505,T00643,20137,nan,zscale,0,0,0,0
6506,T00643,20145,nan,zscale,0,0,0,0
6507,T00643,20147,nan,zscale,0,0,0,0
6508,T00643,20150,nan,zscale,0,0,0,0
6509,T00643,20151,nan,zscale,0,0,0,0
6510,T00643,20154,nan,zscale,0,0,0,0
6511,T00643,20156,nan,zscale,0,0,0,0
6512,T00643,20159,nan,zscale,0,0,0,0
6513,T00643,20161,nan,zscale,0,0,0,0
6514,T00643,20164,nan,zscale,0,0,0,0
6515,T00643,20165,nan,zscale,0,0,0,0
6516,T00643,20166,nan,zscale,0,0,0,0
6517,T00643,20171,nan,zscale,0,0,0,0
6518,T00643,20172,nan,zscale,0,0,0,0
6519,T00643,20175,nan,zscale,0,0,0,0
6520,T00643,20179,nan,zscale,0,0,0,0
6521,T00643,20180,nan,zscale,0,0,0,0
6522,T00643,20187,nan,zscale,0,0,0,0
6523,T00643,20188,nan,zscale,0,0,0,0
6524,T00643,20193,nan,zscale,0,0,0,0
6525,T00643,20194,nan,zscale,0,0,0,0
6526,T00643,20197,nan,zscale,0,0,0,0
6527,T00643,20198,nan,zscale,0,0,0,0
6528,T00643,20199,nan,zscale,0,0,0,0
6529,T00643,20200,nan,zscale,0,0,0,0
6530,T00643,20201,nan,zscale,0,0,0,0
6531,T00643,20203,nan,zscale,0,0,0,0
6532,T00643,20209,nan,zscale,0,0,0,0
6533,T00643,20217,nan,zscale,0,0,0,0
6534,T00643,20221,nan,zscale,0,0,0,0
6535,T00643,20223,nan,zscale,0,0,0,0
6536,T00643,20227,nan,zscale,0,0,0,0
6537,T00643,20231,nan,zscale,0,0,0,0
6538,T00643,20237,nan,zscale,0,0,0,0
6539,T00643,20238,nan,zscale,0,0,0,0
6540,T00643,20243,nan,zscale,0,0,0,0
6541,T00643,20246,nan,zscale,0,0,0,0
6542,T00643,20247,nan,zscale,0,0,0,0
6543,T00643,20248,nan,zscale,0,0,0,0
6544,T00643,20252,nan,zscale,0,0,0,0
6545,T00643,20253,nan,zscale,0,0,0,0
6546,T00643,20255,nan,zscale,0,0,0,0
6547,T00643,20260,nan,zscale,0,0,0,0
6548,T00643,20262,nan,zscale,0,0,0,0
6549,T00643,20263,nan,zscale,0,0,0,0
6550,T00643,20273,nan,zscale,0,0,0,0
6551,T00643,20278,nan,zscale,0,0,0,0
6552,T00643,20283,nan,zscale,0,0,0,0
6553,T00643,20287,nan,zscale,0,0,0,0
6554,T00643,20291,nan,zscale,0,0,0,0
6555,T00643,20295,nan,zscale,0,0,0,0
6556,T00643,20296,nan,zscale,0,0,0,0
6557,T00643,20299,nan,zscale,0,0,0,0
6558,T00643,20301,nan,zscale,0,0,0,0
6559,T00643,20308,nan,zscale,0,0,0,0
6560,T00643,20310,nan,zscale,0,0,0,0
6561,T00643,20312,nan,zscale,0,0,0,0
6562,T00643,20314,nan,zscale,0,0,0,0
6563,T00643,20315,nan,zscale,0,0,0,0
6564,T00643,20316,nan,zscale,0,0,0,0
6565,T00643,20318,nan,zscale,0,0,0,0
6566,T00643,20322,nan,zscale,0,0,0,0
6567,T00643,20326,nan,zscale,0,0,0,0
6568,T00643,20327,nan,zscale,0,0,0,0
6569,T00643,20340,nan,zscale,0,0,0,0
6570,T00643,20341,nan,zscale,0,0,0,0
6571,T00643,20342,nan,zscale,0,0,0,0
6572,T00643,20345,nan,zscale,0,0,0,0
6573,T00643,20349,nan,zscale,0,0,0,0
6574,T00643,20350,nan,zscale,0,0,0,0
6575,T00643,20360,nan,zscale,0,0,0,0
6576,T00643,20362,nan,zscale,0,0,0,0
6577,T00643,20364,nan,zscale,0,0,0,0
6578,T00643,20368,nan,zscale,0,0,0,0
6579,T00643,20371,nan,zscale,0,0,0,0
6580,T00643,20372,nan,zscale,0,0,0,0
6581,T00643,20373,nan,zscale,0,0,0,0
6582,T00643,20374,nan,zscale,0,0,0,0
6583,T00643,20377,nan,zscale,0,0,0,0
6584,T00643,20386,nan,zscale,0,0,0,0
6585,T00643,20388,nan,zscale,0,0,0,0
6586,T00643,20389,nan,zscale,0,0,0,0
6587,T00643,20391,nan,zscale,0,0,0,0
6588,T00643,20399,nan,zscale,0,0,0,0
6589,T00643,20401,nan,zscale,0,0,0,0
6590,T00643,20412,nan,zscale,0,0,0,0
6591,T00643,20417,nan,zscale,0,0,0,0
6592,T00643,20421,nan,zscale,0,0,0,0
6593,T00643,20422,nan,zscale,0,0,0,0
6594,T00643,20424,nan,zscale,0,0,0,0
6595,T00643,20425,nan,zscale,0,0,0,0
6596,T00643,20427,nan,zscale,0,0,0,0
6597,T00643,20431,nan,zscale,0,0,0,0
6598,T00643,20432,nan,zscale,0,0,0,0
6599,T00643,20439,nan,zscale,0,0,0,0
6600,T00643,20440,nan,zscale,0,0,0,0
6601,T00643,20441,nan,zscale,0,0,0,0
6602,T00643,20446,nan,zscale,0,0,0,0
6603,T00643,20454,nan,zscale,0,0,0,0
6604,T00643,20457,nan,zscale,0,0,0,0
6605,T00643,20459,nan,zscale,0,0,0,0
6606,T00643,20460,nan,zscale,0,0,0,0
6607,T00643,20461,nan,zscale,0,0,0,0
6608,T00643,20462,nan,zscale,0,0,0,0
6609,T00643,20463,nan,zscale,0,0,0,0
6610,T00643,20465,nan,zscale,0,0,0,0
6611,T00643,20469,nan,zscale,0,0,0,0
6612,T00643,20472,nan,zscale,0,0,0,0
6613,T00643,20476,nan,zscale,0,0,0,0
6614,T00643,20479,nan,zscale,0,0,0,0
6615,T00643,20483,nan,zscale,0,0,0,0
6616,T00643,20484,nan,zscale,0,0,0,0
6617,T00643,20485,nan,zscale,0,0,0,0
6618,T00643,20486,nan,zscale,0,0,0,0
6619,T00643,20487,nan,zscale,0,0,0,0
6620,T00643,20488,nan,zscale,0,0,0,0
6621,T00643,20490,nan,zscale,0,0,0,0
6622,T00643,20491,nan,zscale,0,0,0,0
6623,T00643,20492,nan,zscale,0,0,0,0
6624,T00643,20493,nan,zscale,0,0,0,0
6625,T00643,20500,nan,zscale,0,0,0,0
6626,T00643,20504,nan,zscale,0,0,0,0
6627,T00643,20508,nan,zscale,0,0,0,0
6628,T00643,20513,nan,zscale,0,0,0,0
6629,T00643,20515,nan,zscale,0,0,0,0
6630,T00643,20517,nan,zscale,0,0,0,0
6631,T00643,20518,nan,zscale,0,0,0,0
6632,T00643,20520,nan,zscale,0,0,0,0
6633,T00643,20521,nan,zscale,0,0,0,0
6634,T00643,20524,nan,zscale,0,0,0,0
6635,T00643,20525,nan,zscale,0,0,0,0
6636,T00643,20533,nan,zscale,0,0,0,0
6637,T00643,20538,nan,zscale,0,0,0,0
6638,T00643,20542,nan,zscale,0,0,0,0
6639,T00643,20545,nan,zscale,0,0,0,0
6640,T00643,20547,nan,zscale,0,0,0,0
6641,T00643,20548,nan,zscale,0,0,0,0
6642,T00643,20564,nan,zscale,0,0,0,0
6643,T00643,20569,nan,zscale,0,0,0,0
6644,T00643,20570,nan,zscale,0,0,0,0
6645,T00643,20573,nan,zscale,0,0,0,0
6646,T00643,20574,nan,zscale,0,0,0,0
6647,T00643,20575,nan,zscale,0,0,0,0
6648,T00643,20576,nan,zscale,0,0,0,0
6649,T00643,20577,nan,zscale,0,0,0,0
6650,T00643,20579,nan,zscale,0,0,0,0
6651,T00643,20582,nan,zscale,0,0,0,0
6652,T00643,20583,nan,zscale,0,0,0,0
6653,T00643,20585,nan,zscale,0,0,0,0
6654,T00643,20588,nan,zscale,0,0,0,0
6655,T00643,20592,nan,zscale,0,0,0,0
6656,T00643,20601,nan,zscale,0,0,0,0
6657,T00643,20602,nan,zscale,0,0,0,0
6658,T00643,20607,nan,zscale,0,0,0,0
6659,T00643,20609,nan,zscale,0,0,0,0
6660,T00643,20610,nan,zscale,0,0,0,0
6661,T00643,20613,nan,zscale,0,0,0,0
6662,T00643,20615,nan,zscale,0,0,0,0
6663,T00643,20618,nan,zscale,0,0,0,0
6664,T00643,20633,nan,zscale,0,0,0,0
6665,T00643,20638,nan,zscale,0,0,0,0
6666,T00643,20641,nan,zscale,0,0,0,0
6667,T00643,20644,nan,zscale,0,0,0,0
6668,T00643,20652,nan,zscale,0,0,0,0
6669,T00643,20653,nan,zscale,0,0,0,0
6670,T00643,20656,nan,zscale,0,0,0,0
6671,T00643,20657,nan,zscale,0,0,0,0
6672,T00643,20659,nan,zscale,0,0,0,0
6673,T00643,20665,nan,zscale,0,0,0,0
6674,T00643,20672,nan,zscale,0,0,0,0
6675,T00643,20677,nan,zscale,0,0,0,0
6676,T00643,20682,nan,zscale,0,0,0,0
6677,T00643,20685,nan,zscale,0,0,0,0
6678,T00643,20687,nan,zscale,0,0,0,0
6679,T00643,20693,nan,zscale,0,0,0,0
6680,T00643,20699,nan,zscale,0,0,0,0
6681,T00643,20706,nan,zscale,0,0,0,0
6682,T00643,20709,nan,zscale,0,0,0,0
6683,T00643,20716,nan,zscale,0,0,0,0
6684,T00643,20724,nan,zscale,0,0,0,0
6685,T00643,20725,nan,zscale,0,0,0,0
6686,T00643,20731,nan,zscale,0,0,0,0
